item_cat,item_name,item_price,prod_url,path,vector
chair,"RÖNNINGE/LISABO-table and 4 chairs, ash veneer/birch-99297120",4486.0,https://www.ikea.com.hk/en/products/dining-chairs/dining-chairs-and-folding-chairs/ronninge-lisabo-spr-99297120,ikeadata/chair/1089.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     175.82
   0.       0.       0.     105.79     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.     170.77     0.       0.
   0.       0.       0.       0.       0.       0.      20.272    0.
   0.       0.       0.       8.2037   0.      73.645    0.       0.
   0.      87.611    0.       0.       0.       0.       0.      32.395
   0.       0.      42.108    0.       0.      24.288    0.       0.
   0.       0.       0.       0.       0.       0.       0.      45.349
   0.      32.639    0.       0.       0.      26.889    0.      47.01
  92.058    0.       0.       0.     144.22     0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      47.061
   0.       0.       0.       0.       0.       0.       0.      42.585
   0.       0.       0.       0.       0.       0.       0.      85.129
   0.      19.707   60.116    0.       0.       0.       0.      33.295
 161.77     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.      73.146    0.       0.       0.
   0.      86.915    0.       0.       0.       0.      50.909    0.
   0.       0.     128.59     0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      26.152    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     210.29     0.       0.       0.       0.
   0.       0.       0.       0.       0.       4.0315   0.       0.
  94.494    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.      27.701    0.
   0.       0.       0.       0.       0.       0.      22.359   82.009
   0.       0.       0.       0.       0.       0.      68.987    0.
  89.884    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
  26.656    0.       0.       0.       0.       0.       0.       0.    ]"
chair,"ODGER/MÖRBYLÅNGA-table and 4 chairs, oak veneer brown stained/anthracite-99305064",7686.0,https://www.ikea.com.hk/en/products/dining-chairs/dining-chairs-and-folding-chairs/odger-morbylanga-spr-99305064,ikeadata/chair/1090.jpg,"[  0.        0.        0.71265   0.        0.        0.        0.
   0.        0.        0.       14.634     0.        0.        0.
   0.        8.3847    0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
 111.15      0.        4.1656    0.        0.        0.        0.
   0.        0.        0.        0.        0.       53.447     0.
   0.        0.       54.19      0.      167.9       0.        0.
   0.      134.76      0.        0.        0.        0.       35.271
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.       38.902   138.49      0.      179.17      0.        0.
   0.        0.        0.      200.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       68.284     0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.       77.11
  25.404     0.      215.83    163.4       0.        0.        0.
   0.        0.       33.658     0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.      259.79      0.
   7.3815    0.        0.        0.      292.55      0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        1.0475    0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.      166.46      0.      466.09      0.
   0.        0.      152.46      0.        0.        0.        0.
   0.        0.        0.        0.      407.65      0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.      162.31      0.        0.        0.        0.
   0.        0.        0.        0.        0.       86.927   133.07
 102.17      0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.     ]"
chair,LISABO/LISABO table/4 chairs 140x78 black/black AP,3250.0,https://www.ikea.com.hk/en/products/dining-chairs/dining-chairs-and-folding-chairs/lisabo-lisabo-spr-99385536,ikeadata/chair/1091.jpg,"[  0.       0.       0.       0.      23.591    0.       0.       0.
   0.       0.      33.93     0.       0.       0.       0.     216.52
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      45.922    0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      51.29
   0.       0.       0.      57.292    0.     172.06     0.       0.
   0.     164.38     0.      43.516    0.       0.     139.48    19.454
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      71.851    0.       0.       0.       0.       0.      65.565
   0.     102.99     0.       0.       0.      93.464    0.     147.96
  35.407    0.       0.       0.       4.5583   0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      34.136
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      76.219   25.848   70.613
   0.     185.24   113.25     0.      54.921    0.       0.       0.
 125.47     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     125.84     0.      14.778    0.       0.     110.39    68.846
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     118.6      0.     352.47     0.       0.       0.      71.689
   0.       0.       0.       0.       0.       0.       0.       0.
 258.26     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      10.589    0.       0.      18.708    0.
   0.       0.       0.       0.       0.       0.      24.832  213.33
  49.25     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
chair,"RÅSKOG-bar stool, beige-10308396",269.9,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/raskog-art-10308396,ikeadata/chair/1092.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      48.775
   0.       0.       0.     217.29     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      95.573    0.     115.62    41.796    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      39.886    0.       0.       0.     189.14     0.       0.
   0.      84.551   34.22     0.       0.       0.     128.07     0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.     149.02     0.     129.59
 139.25     0.       0.       0.       3.4112   0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      43.722
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      48.541    0.     158.41
   0.      20.922    0.       0.     148.23     0.       0.       0.
 161.09     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     104.33     0.       0.       0.       0.     147.29     0.
   0.       0.     101.94     0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     130.85     0.       0.       0.
   0.       0.       0.       0.       0.      27.374    0.       0.
   0.       0.       0.     153.23     0.       0.       0.       0.
   0.       0.       0.       0.       0.      56.498    0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       8.6232   0.       0.       0.       0.
   0.       0.       0.       0.      15.359    0.     110.76   188.46
  36.894    0.       0.       0.       0.       0.       0.       0.
  46.586    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
chair,"RÅSKOG-bar stool, black-10352247",269.9,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/raskog-art-10352247,ikeadata/chair/1093.jpg,"[  0.       0.       0.       0.      55.657    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      60.174
   0.       0.       0.     191.71     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     213.78     0.     121.87     0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     191.97     0.       0.       0.     137.72     0.       0.
   0.      95.639  108.05     0.       0.       0.      78.226    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      29.255    0.       0.       0.       0.
   0.      27.44     0.       0.       0.       0.       0.     284.41
 303.22    10.783    0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     165.78
   0.      37.944    0.       0.     136.26     0.       0.       0.
 252.25     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     127.48     0.       0.       0.       0.     206.09     0.
   0.       0.      15.013    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     334.94     0.       0.       0.
   0.       0.       0.       0.       0.      14.297    0.       0.
   0.       0.       0.     127.69     0.       0.      52.005    0.
   0.       0.       0.       0.       0.     127.69     0.       0.
  50.928    0.       0.       6.5717   0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     144.84     0.     169.94   214.55
 107.87     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
chair,"GLENN-bar stool, white/chrome-plated-30162307",779.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/glenn-art-30162307,ikeadata/chair/1094.jpg,"[  0.        0.        0.        0.        3.5326    0.        0.
   0.        0.        0.       76.395     0.        0.        0.
   0.       42.149     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
 106.6       0.        0.       52.532     0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  12.452     0.       85.29      0.        0.65871   0.        0.
   0.       43.91     53.512     0.        0.        0.      174.59
   0.        0.        0.        0.        0.       26.62      0.
   0.        0.        0.      131.21      0.        0.        0.
   0.        0.        0.        0.       15.479     0.        0.
   0.       79.556     0.      176.62    151.9       0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        9.4589    0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       88.835     0.
  94.602     0.       20.082    34.517     0.       19.267     0.
   0.        0.      175.42      0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.      157.06      0.
   0.        0.        0.       99.695     0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.       74.435
   0.        0.        0.        0.        0.      223.43      0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.      186.34      0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.       73.333     0.        0.        0.        0.        0.
   0.        0.        0.       48.742     0.       41.741   117.02
  92.793     0.        0.        0.       54.961     0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  47.85      0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.     ]"
chair,"JANINGE-bar stool, white-50246090",899.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/janinge-art-50246090,ikeadata/chair/1095.jpg,"[  0.       0.      75.839    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      66.281    0.       0.       0.       0.
   0.       1.6854   0.       0.       0.       0.       0.       0.
   0.       0.       0.     274.79     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      56.686    0.       0.       0.      70.277    0.       0.
   0.     284.53   371.09     0.     136.68     0.       0.       0.
   0.       0.       0.       0.       0.     124.16     0.       0.
   0.       0.       0.       0.       0.       0.       4.8585   0.
   0.       0.       0.     125.3      0.       0.       0.     280.83
 188.11     0.       0.       0.      52.228    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     222.65
   0.       0.       0.       0.       0.     217.11     0.       0.
   0.       0.       0.       0.       0.       0.       0.      19.738
   0.       0.       0.       0.       0.       0.       0.       0.
  37.578    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.     107.44    14.453
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.      98.668    0.       0.       0.
   0.      96.709    0.       0.       0.     147.06     0.       0.
   0.       0.       0.     266.86     0.      54.008  108.88     0.
   0.       0.       0.       0.       0.      69.068    0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     131.3
 211.94     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
chair,"JANINGE-bar stool, grey-80281355",899.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/janinge-art-80281355,ikeadata/chair/1096.jpg,"[  0.      15.595   49.012    0.       0.       0.       0.       0.
   0.       0.      24.515    0.       0.       0.       0.       0.
   0.       0.       0.      12.691    0.       0.       0.       0.
   0.      12.005    0.       0.       0.       0.       0.       0.
   0.       0.       0.     418.49     0.       0.       0.       0.
   0.       0.       0.       0.      47.866    0.       0.       0.
   0.      93.423    0.       0.       0.     129.28     0.       0.
   0.     333.43   446.91     0.     179.41     0.       0.       0.
   0.       0.       0.       0.       0.     182.78     0.       0.
   0.       0.       0.       0.       0.       0.      17.99    25.952
   0.       0.       0.      84.708    0.       0.       0.     394.09
 282.24     0.       0.       0.      41.486    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     230.29
   0.       0.       0.       0.       0.     235.84     0.       0.
   0.       0.       0.       0.       0.       0.       0.      56.222
   0.      63.324    0.       0.       0.       0.       0.       0.
  51.774    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.     112.54     7.0941
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     132.92     0.       0.       0.
   0.     113.62     0.       0.       0.     153.3      0.       0.
   0.       0.       0.     242.41     0.      60.676  141.21    44.774
   0.       0.       0.       0.       0.      43.364    0.       0.
  22.429    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       7.6223   0.       0.       0.
   0.       0.       0.       0.       1.5728   0.       0.     112.98
 233.84     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      12.995    0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
chair,"GLENN-bar stool, white/chrome-plated-90162309",799.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/glenn-art-90162309,ikeadata/chair/1097.jpg,"[  0.       0.       0.       0.       5.7444   0.       0.       0.
   0.       0.      81.968    0.       0.       0.       0.      98.183
   0.       0.       0.      39.5      0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     133.13     0.      15.282   49.587    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      43.281    0.      20.791    0.       0.
   0.      52.117   64.614    0.       0.       0.     153.73     0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      70.033    0.       0.       0.       0.       0.       0.
   0.      11.711    0.       0.       0.     100.33     0.     207.23
 178.41     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      29.658
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      40.074    0.      88.729
   0.      40.784    0.       0.      44.924    0.       0.       0.
 195.76     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     203.17     0.       0.       0.       0.      98.023    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      66.641    0.       0.
   0.       0.       0.     249.01     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
 156.66     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      57.9      0.       0.       0.       0.
   0.       0.       0.       0.      47.973    0.      55.381  147.61
  61.708    0.       0.       0.      70.029    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      39.466    0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
chair,"INGOLF-bar stool with backrest, white-20363330",779.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/ingolf-art-20363330,ikeadata/chair/1098.jpg,"[  0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.      134.27      0.        0.        0.
   0.       51.817     0.        0.        0.      103.75      0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  23.848     0.       29.991     0.        0.        0.        0.
   0.        0.        0.        0.       50.096     5.333     0.
  76.199     0.        0.        0.      111.89      0.        0.
   0.       35.041    54.549     0.        0.        0.       31.124
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.       40.339     0.       16.139
   0.        0.        0.       17.493   157.25      0.        0.
   0.       59.17      0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       79.7       0.
   0.        0.        0.        0.        0.        0.       14.602
   0.        0.        0.        0.        0.        0.       19.52
  58.22      0.        0.        0.        0.        0.        0.
   0.        0.      115.53      0.       39.595     0.        0.
   0.        0.        0.        0.        0.        0.        0.
  43.319     0.        0.        0.        0.        0.16535   0.
   2.9595    0.        0.      132.39      0.        0.        0.
 103.42      0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.       24.242     0.       76.75      0.        0.
   0.        0.       27.216     0.        0.        0.       56.115
   0.        0.        0.        0.        0.      124.14      0.
   0.        0.        0.        9.5022    0.        0.        0.
   0.       86.831     0.        0.       81.253     0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       15.337    86.225
   0.46147   0.        0.        0.        0.        0.       59.454
   0.       36.246     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.       22.827     0.        0.        0.
   0.        0.        0.        0.     ]"
chair,"BERNHARD-bar stool with backrest, chrome-plated/Mjuk white-60272658",1390.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/bernhard-art-60272658,ikeadata/chair/1099.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     191.61     0.       0.      86.132    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     134.26     0.     151.48     0.       0.       0.       0.
   0.      59.786  160.94     0.       0.       0.     182.25     0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     185.18     0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      95.006    0.     208.89
  99.274    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       1.7167   0.       0.
   0.       0.       0.       0.       0.     149.69     0.      57.764
   0.      67.523    0.       0.       0.       0.       0.       0.
 186.98     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     239.12     0.       0.       0.       0.     115.62     0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      42.504    0.       0.
   0.      54.613    0.     242.93     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
 137.76     0.       0.       0.       0.       0.       0.       0.
  13.083    0.       0.      38.913    0.       0.       0.       0.
   0.       0.       0.       0.     145.73     0.       0.     321.1
 270.01     0.       0.       0.       2.9541   0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
  64.314    0.       0.       0.       0.       0.       0.       0.    ]"
chair,"INGOLF-bar stool with backrest, white-90362737",799.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/ingolf-art-90362737,ikeadata/chair/1100.jpg,"[  0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.      110.68      0.        0.        0.
   0.       39.502     0.        0.        0.       93.081     0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   9.2529    0.       46.246     0.        0.        0.        0.
   0.        0.        0.        0.       76.17     10.623     0.
  68.386     0.        0.        0.       93.557     0.        0.
   0.       47.527    53.443     0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.       23.335     0.       16.117
   0.        0.        0.       29.189   146.88      0.        0.
   0.       50.575     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       65.651     0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        8.6392
  41.674     0.        9.6261    0.        0.        0.        0.
   0.        0.      124.48      0.       43.785     0.        0.
   0.        0.        0.        0.        0.        0.        0.
  40.186     0.        0.        0.        0.        0.        0.
   0.        0.        0.      119.56     12.58      0.        0.
 110.77      0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.       49.639     0.        0.
   0.        0.       10.461     0.        0.        0.       38.57
   0.        0.        0.        0.        0.      107.67      0.
   0.79127   0.        0.       26.263     0.        0.        0.
   0.       98.046     0.        0.       67.977     0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       29.413    90.092
   1.5781    0.        0.        0.        0.        0.       92.277
   0.       15.334     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        9.9413    0.        0.        0.
   0.        0.        0.        0.     ]"
chair,"FRANKLIN-bar stool with backrest, foldable, white/white-10404878",289.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/franklin-art-10404878,ikeadata/chair/1101.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       5.8789   0.       0.       0.       0.       1.0157
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      77.908    0.       8.1198  73.221    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      24.75     0.      73.072    0.       0.       0.       0.
   0.       0.     107.51     0.       0.       0.     104.78    45.553
   0.       0.       0.       0.      27.973    0.       0.       0.
   0.      53.112    0.       0.       0.       0.       0.       0.
   0.       0.       0.      12.489    0.      21.517    0.      59.167
  80.368    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       3.0604
   0.       0.       0.       0.       0.       0.       0.      18.902
   0.       0.       0.       0.       0.      19.712    0.      39.582
   0.      42.143    0.       0.       0.       0.       0.       0.
  79.814    0.       0.       0.       0.       0.       0.       0.
   8.7214   0.       0.       0.       0.       0.       0.       0.
   0.     139.1      0.       0.       0.       0.      56.102   41.197
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      69.832    0.       0.
   0.       0.       0.     104.7      0.       0.       0.       0.
   0.       0.       0.       0.       0.      14.268    0.       0.
  67.328    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       8.9338   0.       0.       0.       0.
   0.       0.       0.       0.     109.76     0.       0.     102.09
 168.43     0.       0.       0.      52.706    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
  39.019    0.       0.       0.       0.       0.       0.       0.    ]"
chair,"FRANKLIN-bar stool with backrest, foldable, black/black-40406786",299.0,https://www.ikea.com.hk/en/products/dining-chairs/bar-stools/franklin-art-40406786,ikeadata/chair/1102.jpg,"[  0.      21.143    0.       0.     105.18     0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     108.33
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     228.18     0.       0.     141.57     0.
  28.793    0.       0.       0.       0.       0.       0.       0.
   0.     113.19     0.      74.986    0.      31.14     0.       0.
   0.       0.       7.0095   0.       0.       0.     305.54   275.62
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      98.72     0.       0.       0.       0.       0.       0.
   0.      33.614    0.       0.       0.     218.18     0.     204.7
 173.95     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      45.496
   0.     133.18     0.       0.      34.123    0.       0.       0.
 334.05     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     239.35     0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     107.92     0.       0.       0.       0.
   0.      21.337    0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.      64.522    0.       0.     424.24
 250.28     0.       0.       0.      74.945    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       3.1969   0.      49.05     0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
